# iso_time uptime_s capacity status charge_type vbat_uV ibat_uA temp_dC usb_online usb_imax_uA usb_vbus_uV usb_real_type charge_done chgr_status_reg
2026-08-12T00:49:58Z 15564 96 Discharging N/A 4278510 -47149 228 0 0 3104 Unknown 0 47
2026-08-12T00:50:58Z 15624 96 Discharging N/A 4273839 -100402 227 0 0 2064 Unknown 0 47
2026-08-12T00:51:58Z 15685 96 Discharging N/A 4282792 -79040 228 0 0 1024 Unknown 0 47
2026-08-12T00:52:58Z 15745 96 Discharging N/A 4254764 -94451 227 0 0 4144 Unknown 0 47
2026-08-12T00:53:59Z 15805 96 Discharging N/A 4291551 -52642 227 0 0 2064 Unknown 0 47
2026-08-12T00:54:59Z 15866 96 Discharging N/A 4262161 -52948 227 0 0 3104 Unknown 0 47
2026-08-12T00:55:59Z 15926 96 Discharging N/A 4269557 -148468 227 0 0 2064 Unknown 0 47
2026-08-12T00:57:00Z 15986 96 Discharging N/A 4282597 -64697 227 0 0 3104 Unknown 0 47
2026-08-12T00:58:00Z 16046 96 Discharging N/A 4265859 -158386 227 0 0 4144 Unknown 0 47
2026-08-12T00:59:00Z 16107 96 Discharging N/A 4260798 -14495 227 0 0 2064 Unknown 0 47
2026-08-12T01:00:00Z 16167 96 Discharging N/A 4290383 -62408 227 0 0 2064 Unknown 0 47
2026-08-12T01:01:01Z 16227 96 Discharging N/A 4295638 -49896 227 0 0 2064 Unknown 0 47
2026-08-12T01:02:01Z 16288 96 Discharging N/A 4259825 -36773 227 0 0 0 Unknown 0 47
2026-08-12T01:03:01Z 16348 96 Discharging N/A 4291551 -44403 227 0 0 4144 Unknown 0 47
2026-08-12T01:04:02Z 16408 96 Discharging N/A 4289994 -78887 227 0 0 5184 Unknown 0 47
2026-08-12T01:05:02Z 16469 96 Discharging N/A 4287853 -57373 227 0 0 0 Unknown 0 47
2026-08-12T01:06:02Z 16529 96 Discharging N/A 4291551 -48980 227 0 0 2064 Unknown 0 47
2026-08-12T01:07:03Z 16589 96 Discharging N/A 4258852 -33416 226 0 0 2064 Unknown 0 47
2026-08-12T01:08:03Z 16649 96 Discharging N/A 4276174 -100708 227 0 0 4144 Unknown 0 47
2026-08-12T01:09:03Z 16710 96 Discharging N/A 4273839 -77362 226 0 0 5184 Unknown 0 47
2026-08-12T01:10:04Z 16770 96 Discharging N/A 4258852 -19836 226 0 0 4144 Unknown 0 47
2026-08-12T01:11:04Z 16830 96 Discharging N/A 4273644 -99639 226 0 0 0 Unknown 0 47
2026-08-12T01:12:04Z 16891 96 Discharging N/A 4289215 -55236 226 0 0 3104 Unknown 0 47
2026-08-12T01:13:05Z 16951 96 Discharging N/A 4267416 -154876 226 0 0 1024 Unknown 0 47
2026-08-12T01:14:05Z 17011 96 Discharging N/A 4259436 -150909 226 0 0 1024 Unknown 0 47
2026-08-12T01:15:05Z 17072 96 Discharging N/A 4274617 -124816 226 0 0 2064 Unknown 0 47
2026-08-12T01:16:05Z 17132 96 Discharging N/A 4270530 -105438 226 0 0 4144 Unknown 0 47
2026-08-12T01:17:06Z 17192 96 Discharging N/A 4277537 -74768 226 0 0 5184 Unknown 0 47
2026-08-12T01:18:06Z 17253 96 Discharging N/A 4263328 -143280 226 0 0 3104 Unknown 0 47
2026-08-12T01:19:06Z 17313 96 Discharging N/A 4281040 -103302 226 0 0 5184 Unknown 0 47
2026-08-12T01:20:07Z 17373 96 Discharging N/A 4272866 -30670 226 0 0 3104 Unknown 0 47
2026-08-12T01:21:07Z 17433 96 Discharging N/A 4259436 -130767 226 0 0 0 Unknown 0 47
2026-08-12T01:22:07Z 17494 96 Discharging N/A 4264107 -34027 226 0 0 2064 Unknown 0 47
2026-08-12T01:23:07Z 17554 96 Discharging N/A 4245032 -112609 226 0 0 4144 Unknown 0 47
2026-08-12T01:24:08Z 17614 96 Discharging N/A 4256711 -89721 226 0 0 3104 Unknown 0 47
2026-08-12T01:25:08Z 17674 96 Discharging N/A 4255738 -173492 226 0 0 1024 Unknown 0 47
2026-08-12T01:26:08Z 17735 96 Discharging N/A 4274617 -84686 225 0 0 3104 Unknown 0 47
2026-08-12T01:27:09Z 17795 96 Discharging N/A 4289215 -53100 225 0 0 2064 Unknown 0 47
2026-08-12T01:28:09Z 17855 96 Discharging N/A 4282792 -51879 225 0 0 3104 Unknown 0 47
2026-08-12T01:29:09Z 17916 96 Discharging N/A 4268584 -126190 225 0 0 1024 Unknown 0 47
2026-08-12T01:30:10Z 17976 96 Discharging N/A 4275201 -63324 224 0 0 3104 Unknown 0 47
2026-08-12T01:31:10Z 18036 96 Discharging N/A 4286879 -52185 224 0 0 4144 Unknown 0 47
2026-08-12T01:32:10Z 18097 96 Discharging N/A 4262939 -53558 225 0 0 4144 Unknown 0 47
2026-08-12T01:33:10Z 18157 96 Discharging N/A 4285322 -56304 224 0 0 1024 Unknown 0 47
2026-08-12T01:34:11Z 18217 95 Discharging N/A 4268389 -119781 225 0 0 1024 Unknown 0 47
2026-08-12T01:35:11Z 18277 95 Discharging N/A 4286879 -74920 224 0 0 2064 Unknown 0 47
2026-08-12T01:36:11Z 18338 95 Discharging N/A 4251066 -30822 224 0 0 2064 Unknown 0 47
2026-08-12T01:37:11Z 18398 95 Discharging N/A 4237831 -122985 224 0 0 1024 Unknown 0 47
2026-08-12T01:38:12Z 18458 95 Discharging N/A 4268778 -86364 224 0 0 4144 Unknown 0 47
2026-08-12T01:39:12Z 18519 95 Discharging N/A 4282403 -53253 224 0 0 4144 Unknown 0 47
2026-08-12T01:40:12Z 18579 95 Discharging N/A 4284155 -50811 224 0 0 3104 Unknown 0 47
2026-08-12T01:41:13Z 18639 95 Discharging N/A 4257879 -149536 223 0 0 0 Unknown 0 47
2026-08-12T01:42:13Z 18699 95 Discharging N/A 4234327 -190735 223 0 0 4144 Unknown 0 47
2026-08-12T01:43:13Z 18760 95 Discharging N/A 4270919 -65002 223 0 0 2064 Unknown 0 47
2026-08-12T01:44:14Z 18820 95 Discharging N/A 4268778 -78887 223 0 0 3104 Unknown 0 47
2026-08-12T01:45:14Z 18880 95 Discharging N/A 4265469 -98266 223 0 0 4144 Unknown 0 47
2026-08-12T01:46:14Z 18941 95 Discharging N/A 4256905 -45471 223 0 0 3104 Unknown 0 47
2026-08-12T01:47:15Z 19001 95 Discharging N/A 4265664 -108337 223 0 0 1024 Unknown 0 47
2026-08-12T01:48:15Z 19061 95 Discharging N/A 4284933 -48828 223 0 0 3104 Unknown 0 47
2026-08-12T01:49:15Z 19122 95 Discharging N/A 4265275 -125122 223 0 0 1024 Unknown 0 47
2026-08-12T01:50:15Z 19182 95 Discharging N/A 4259436 -144500 223 0 0 2064 Unknown 0 47
2026-08-12T01:51:16Z 19242 95 Discharging N/A 4249120 -46997 223 0 0 4144 Unknown 0 47
2026-08-12T01:52:16Z 19303 95 Discharging N/A 4239193 -168151 223 0 0 2064 Unknown 0 47
2026-08-12T01:53:16Z 19363 95 Discharging N/A 4265859 -102996 223 0 0 1024 Unknown 0 47
2026-08-12T01:54:17Z 19423 95 Discharging N/A 4247757 -50201 223 0 0 1024 Unknown 0 47
2026-08-12T01:55:17Z 19483 95 Discharging N/A 4259241 -154266 223 0 0 0 Unknown 0 47
2026-08-12T01:56:17Z 19544 95 Discharging N/A 4259436 -111694 223 0 0 3104 Unknown 0 47
2026-08-12T01:57:18Z 19604 95 Discharging N/A 4282792 -50354 223 0 0 4144 Unknown 0 47
2026-08-12T01:58:18Z 19664 95 Discharging N/A 4279678 -50811 223 0 0 3104 Unknown 0 47
2026-08-12T01:59:18Z 19725 95 Discharging N/A 4281819 -47760 223 0 0 3104 Unknown 0 47
2026-08-12T02:00:18Z 19785 95 Discharging N/A 4257295 -74615 223 0 0 1024 Unknown 0 47
2026-08-12T02:01:19Z 19845 95 Discharging N/A 4255738 -125579 223 0 0 0 Unknown 0 47
2026-08-12T02:02:19Z 19906 95 Discharging N/A 4256516 -84381 223 0 0 3104 Unknown 0 47
2026-08-12T02:03:19Z 19966 95 Discharging N/A 4247757 -100555 223 0 0 1024 Unknown 0 47
2026-08-12T02:04:20Z 20026 95 Discharging N/A 4281819 -48065 223 0 0 4144 Unknown 0 47
2026-08-12T02:05:20Z 20086 95 Discharging N/A 4235495 -34942 223 0 0 3104 Unknown 0 47
2026-08-12T02:06:20Z 20147 95 Discharging N/A 4261966 -127563 222 0 0 3104 Unknown 0 47
2026-08-12T02:07:21Z 20207 95 Discharging N/A 4242502 -156402 222 0 0 2064 Unknown 0 47
2026-08-12T02:08:21Z 20267 95 Discharging N/A 4281624 -48217 222 0 0 0 Unknown 0 47
2026-08-12T02:09:21Z 20328 95 Discharging N/A 4244254 -43182 222 0 0 2064 Unknown 0 47
2026-08-12T02:10:21Z 20388 95 Discharging N/A 4252429 -166931 222 0 0 2064 Unknown 0 47
2026-08-12T02:11:22Z 20448 95 Discharging N/A 4278121 -49591 222 0 0 6224 Unknown 0 47
2026-08-12T02:12:22Z 20508 95 Discharging N/A 4225374 -58441 222 0 0 3104 Unknown 0 47
2026-08-12T02:13:22Z 20569 95 Discharging N/A 4277731 -53253 222 0 0 0 Unknown 0 47
2026-08-12T02:14:23Z 20629 95 Discharging N/A 4274617 -58593 222 0 0 4144 Unknown 0 47
2026-08-12T02:15:23Z 20689 95 Discharging N/A 4279094 -47149 222 0 0 4144 Unknown 0 47
2026-08-12T02:16:23Z 20750 95 Discharging N/A 4260214 -114288 222 0 0 4144 Unknown 0 47
2026-08-12T02:17:23Z 20810 95 Discharging N/A 4258462 -148315 222 0 0 3104 Unknown 0 47
2026-08-12T02:18:24Z 20870 95 Discharging N/A 4271698 -55694 222 0 0 1024 Unknown 0 47
2026-08-12T02:19:24Z 20931 95 Discharging N/A 4244643 -169525 222 0 0 2064 Unknown 0 47
2026-08-12T02:20:24Z 20991 95 Discharging N/A 4263718 -95977 222 0 0 1024 Unknown 0 47
2026-08-12T02:21:25Z 21051 95 Discharging N/A 4254959 -160217 222 0 0 1024 Unknown 0 47
2026-08-12T02:22:25Z 21111 95 Discharging N/A 4267610 -54779 222 0 0 2064 Unknown 0 47
2026-08-12T02:23:25Z 21172 95 Discharging N/A 4261382 -72631 222 0 0 3104 Unknown 0 47
2026-08-12T02:24:26Z 21232 95 Discharging N/A 4226737 -130615 222 0 0 3104 Unknown 0 47
2026-08-12T02:25:26Z 21292 95 Discharging N/A 4252623 -167999 222 0 0 4144 Unknown 0 47
2026-08-12T02:26:26Z 21353 95 Discharging N/A 4241529 -144958 222 0 0 2064 Unknown 0 47
2026-08-12T02:27:26Z 21413 95 Discharging N/A 4255543 -36010 222 0 0 1024 Unknown 0 47
2026-08-12T02:28:27Z 21473 94 Discharging N/A 4250482 -177307 222 0 0 0 Unknown 0 47
2026-08-12T02:29:27Z 21533 94 Discharging N/A 4236274 -14495 222 0 0 3104 Unknown 0 47
2026-08-12T02:30:27Z 21594 94 Discharging N/A 4224790 -181427 222 0 0 2064 Unknown 0 47
2026-08-12T02:31:28Z 21654 94 Discharging N/A 4245811 -132141 221 0 0 2064 Unknown 0 47
2026-08-12T02:32:28Z 21714 94 Discharging N/A 4237442 -46844 222 0 0 3104 Unknown 0 47
2026-08-12T02:33:28Z 21775 94 Discharging N/A 4219730 -74462 222 0 0 3104 Unknown 0 47
2026-08-12T02:34:28Z 21835 94 Discharging N/A 4239193 -200042 221 0 0 5184 Unknown 0 47
2026-08-12T02:35:29Z 21895 94 Discharging N/A 4267221 -53558 221 0 0 3104 Unknown 0 47
2026-08-12T02:36:29Z 21956 94 Discharging N/A 4237831 -59967 221 0 0 0 Unknown 0 47
2026-08-12T02:37:29Z 22016 94 Discharging N/A 4245811 -110473 221 0 0 3104 Unknown 0 47
2026-08-12T02:38:30Z 22076 94 Discharging N/A 4273255 -44403 221 0 0 3104 Unknown 0 47
2026-08-12T02:39:30Z 22136 94 Discharging N/A 4247757 -96588 221 0 0 3104 Unknown 0 47
2026-08-12T02:40:30Z 22197 94 Discharging N/A 4238804 -157470 221 0 0 2064 Unknown 0 47
2026-08-12T02:41:30Z 22257 94 Discharging N/A 4248536 -148620 221 0 0 3104 Unknown 0 47
2026-08-12T02:42:31Z 22317 94 Discharging N/A 4248341 -48065 220 0 0 4144 Unknown 0 47
2026-08-12T02:43:31Z 22377 94 Discharging N/A 4239972 -142974 220 0 0 1024 Unknown 0 47
2026-08-12T02:44:31Z 22438 94 Discharging N/A 4244449 -144806 220 0 0 2064 Unknown 0 47
2026-08-12T02:45:32Z 22498 94 Discharging N/A 4235301 -48065 220 0 0 1024 Unknown 0 47
2026-08-12T02:46:32Z 22558 94 Discharging N/A 4245032 -36163 220 0 0 0 Unknown 0 47
2026-08-12T02:47:32Z 22619 94 Discharging N/A 4235106 -101928 220 0 0 2064 Unknown 0 47
2026-08-12T02:48:32Z 22679 94 Discharging N/A 4260409 -66528 220 0 0 4144 Unknown 0 47
2026-08-12T02:49:33Z 22739 94 Discharging N/A 4228294 -87890 220 0 0 2064 Unknown 0 47
2026-08-12T02:50:33Z 22800 94 Discharging N/A 4237636 -165557 220 0 0 1024 Unknown 0 47
2026-08-12T02:51:33Z 22860 94 Discharging N/A 4247952 -66986 220 0 0 3104 Unknown 0 47
2026-08-12T02:52:34Z 22920 94 Discharging N/A 4259241 -54473 220 0 0 0 Unknown 0 47
2026-08-12T02:53:34Z 22980 94 Discharging N/A 4239777 -103302 220 0 0 2064 Unknown 0 47
2026-08-12T02:54:34Z 23041 94 Discharging N/A 4247952 -61035 220 0 0 3104 Unknown 0 47
2026-08-12T02:55:34Z 23101 94 Discharging N/A 4221287 -74615 220 0 0 1024 Unknown 0 47
2026-08-12T02:56:35Z 23161 94 Discharging N/A 4240945 -23345 220 0 0 2064 Unknown 0 47
2026-08-12T02:57:35Z 23221 94 Discharging N/A 4270530 -21972 220 0 0 3104 Unknown 0 47
2026-08-12T02:58:35Z 23282 94 Discharging N/A 4249314 -65307 220 0 0 2064 Unknown 0 47
2026-08-12T02:59:35Z 23342 94 Discharging N/A 4256711 -70800 220 0 0 2064 Unknown 0 47
2026-08-12T03:00:36Z 23402 94 Discharging N/A 4250482 -84228 220 0 0 2064 Unknown 0 47
2026-08-12T03:01:36Z 23462 94 Discharging N/A 4233938 -166015 220 0 0 0 Unknown 0 47
2026-08-12T03:02:36Z 23523 94 Discharging N/A 4256321 -73242 220 0 0 3104 Unknown 0 47
2026-08-12T03:03:37Z 23583 94 Discharging N/A 4234911 -96893 220 0 0 2064 Unknown 0 47
2026-08-12T03:04:37Z 23643 94 Discharging N/A 4230435 -29449 219 0 0 3104 Unknown 0 47
2026-08-12T03:05:37Z 23704 94 Discharging N/A 4237636 -110168 219 0 0 4144 Unknown 0 47
2026-08-12T03:06:37Z 23764 94 Discharging N/A 4239583 -110778 219 0 0 3104 Unknown 0 47
2026-08-12T03:07:38Z 23824 94 Discharging N/A 4226542 -115509 219 0 0 5184 Unknown 0 47
2026-08-12T03:08:38Z 23884 94 Discharging N/A 4226931 -143585 219 0 0 1024 Unknown 0 47
2026-08-12T03:09:38Z 23945 94 Discharging N/A 4229267 -163726 219 0 0 0 Unknown 0 47
2026-08-12T03:10:39Z 24005 94 Discharging N/A 4248925 -104065 219 0 0 1024 Unknown 0 47
2026-08-12T03:11:39Z 24065 94 Discharging N/A 4179051 -226288 219 0 0 2064 Unknown 0 47
2026-08-12T03:12:39Z 24126 94 Discharging N/A 4254764 -63476 219 0 0 2064 Unknown 0 47
2026-08-12T03:13:40Z 24186 94 Discharging N/A 4247173 -68969 219 0 0 4144 Unknown 0 47
2026-08-12T03:14:40Z 24246 94 Discharging N/A 4245227 -106506 219 0 0 6224 Unknown 0 47
2026-08-12T03:15:40Z 24307 94 Discharging N/A 4214085 -186767 219 0 0 3104 Unknown 0 47
2026-08-12T03:16:40Z 24367 94 Discharging N/A 4228488 -52185 218 0 0 1024 Unknown 0 47
2026-08-12T03:17:41Z 24427 94 Discharging N/A 4223817 -176544 218 0 0 5184 Unknown 0 47
2026-08-12T03:18:41Z 24487 94 Discharging N/A 4229462 -36468 218 0 0 1024 Unknown 0 47
2026-08-12T03:19:41Z 24548 94 Discharging N/A 4246006 -48675 218 0 0 2064 Unknown 0 47
2026-08-12T03:20:42Z 24608 94 Discharging N/A 4258268 -63324 218 0 0 1024 Unknown 0 47
2026-08-12T03:21:42Z 24668 94 Discharging N/A 4204743 -14190 218 0 0 4144 Unknown 0 47
2026-08-12T03:22:42Z 24728 94 Discharging N/A 4262744 -47912 218 0 0 3104 Unknown 0 47
2026-08-12T03:23:42Z 24789 94 Discharging N/A 4260409 -49133 218 0 0 3104 Unknown 0 47
2026-08-12T03:24:43Z 24849 93 Discharging N/A 4227321 -39672 218 0 0 3104 Unknown 0 47
2026-08-12T03:25:43Z 24909 93 Discharging N/A 4223233 -167541 218 0 0 3104 Unknown 0 47
2026-08-12T03:26:43Z 24970 93 Discharging N/A 4225958 -104675 218 0 0 1024 Unknown 0 47
2026-08-12T03:27:43Z 25030 93 Discharging N/A 4255154 -72784 217 0 0 1024 Unknown 0 47
2026-08-12T03:28:44Z 25090 93 Discharging N/A 4233744 -120544 217 0 0 4144 Unknown 0 47
2026-08-12T03:29:44Z 25151 93 Discharging N/A 4241529 -89721 217 0 0 3104 Unknown 0 47
2026-08-12T03:30:44Z 25211 93 Discharging N/A 4220119 -153503 217 0 0 2064 Unknown 0 47
2026-08-12T03:31:45Z 25271 93 Discharging N/A 4202212 -241394 217 0 0 3104 Unknown 0 47
2026-08-12T03:32:45Z 25331 93 Discharging N/A 4227904 -148925 217 0 0 3104 Unknown 0 47
2026-08-12T03:33:45Z 25392 93 Discharging N/A 4242113 -90637 217 0 0 2064 Unknown 0 47
2026-08-12T03:34:46Z 25452 93 Discharging N/A 4242502 -102844 217 0 0 3104 Unknown 0 47
2026-08-12T03:35:46Z 25512 93 Discharging N/A 4232576 -97198 217 0 0 1024 Unknown 0 47
2026-08-12T03:36:46Z 25573 93 Discharging N/A 4250093 -63018 217 0 0 5184 Unknown 0 47
2026-08-12T03:37:46Z 25633 93 Discharging N/A 4231797 -47149 217 0 0 3104 Unknown 0 47
2026-08-12T03:38:47Z 25693 93 Discharging N/A 4253207 -82702 217 0 0 4144 Unknown 0 47
2026-08-12T03:39:47Z 25754 93 Discharging N/A 4219924 -21362 217 0 0 1024 Unknown 0 47
2026-08-12T03:40:47Z 25814 93 Discharging N/A 4232770 -16632 217 0 0 2064 Unknown 0 47
2026-08-12T03:41:48Z 25874 93 Discharging N/A 4206689 -122528 217 0 0 4144 Unknown 0 47
2026-08-12T03:42:48Z 25934 93 Discharging N/A 4254570 -52032 217 0 0 2064 Unknown 0 47
2026-08-12T03:43:48Z 25995 93 Discharging N/A 4226153 -95367 217 0 0 5184 Unknown 0 47
2026-08-12T03:44:49Z 26055 93 Discharging N/A 4240750 -90637 217 0 0 1024 Unknown 0 47
2026-08-12T03:45:49Z 26115 93 Discharging N/A 4216421 -111236 217 0 0 3104 Unknown 0 47
2026-08-12T03:46:49Z 26176 93 Discharging N/A 4218562 -135803 217 0 0 2064 Unknown 0 47
2026-08-12T03:47:49Z 26236 93 Discharging N/A 4233160 -146484 217 0 0 2064 Unknown 0 47
2026-08-12T03:48:50Z 26296 93 Discharging N/A 4237636 -87585 217 0 0 2064 Unknown 0 47
2026-08-12T03:49:50Z 26356 93 Discharging N/A 4252623 -47912 217 0 0 3104 Unknown 0 47
2026-08-12T03:50:50Z 26417 93 Discharging N/A 4223622 -180816 217 0 0 3104 Unknown 0 47
2026-08-12T03:51:51Z 26477 93 Discharging N/A 4245616 -80108 217 0 0 1024 Unknown 0 47
2026-08-12T03:52:51Z 26537 93 Discharging N/A 4252623 -55542 217 0 0 3104 Unknown 0 47
2026-08-12T03:53:51Z 26598 93 Discharging N/A 4228683 -77362 217 0 0 3104 Unknown 0 47
2026-08-12T03:54:51Z 26658 93 Discharging N/A 4233938 -83465 217 0 0 4144 Unknown 0 47
2026-08-12T03:55:52Z 26718 93 Discharging N/A 4231992 -113983 217 0 0 3104 Unknown 0 47
2026-08-12T03:56:52Z 26778 93 Discharging N/A 4253986 -55542 217 0 0 6224 Unknown 0 47
2026-08-12T03:57:52Z 26839 93 Discharging N/A 4215837 -25482 217 0 0 6224 Unknown 0 47
2026-08-12T03:58:53Z 26899 93 Discharging N/A 4217394 -173492 217 0 0 0 Unknown 0 47
2026-08-12T03:59:53Z 26959 93 Discharging N/A 4230435 -107269 217 0 0 0 Unknown 0 47
2026-08-12T04:00:53Z 27020 93 Discharging N/A 4232965 -95520 217 0 0 2064 Unknown 0 47
2026-08-12T04:01:53Z 27080 93 Discharging N/A 4229072 -43792 217 0 0 2064 Unknown 0 47
2026-08-12T04:02:54Z 27140 93 Discharging N/A 4204353 -78125 217 0 0 3104 Unknown 0 47
2026-08-12T04:03:54Z 27201 93 Discharging N/A 4229656 -58288 217 0 0 4144 Unknown 0 47
2026-08-12T04:04:54Z 27261 93 Discharging N/A 4222065 -30517 217 0 0 3104 Unknown 0 47
2026-08-12T04:05:55Z 27321 93 Discharging N/A 4216615 -160217 217 0 0 2064 Unknown 0 47
2026-08-12T04:06:55Z 27381 93 Discharging N/A 4228878 -99945 216 0 0 3104 Unknown 0 47
2026-08-12T04:07:55Z 27442 93 Discharging N/A 4246006 -56304 216 0 0 0 Unknown 0 47
2026-08-12T04:08:56Z 27502 93 Discharging N/A 4218173 -53405 216 0 0 1024 Unknown 0 47
2026-08-12T04:09:56Z 27562 93 Discharging N/A 4231797 -32043 216 0 0 1024 Unknown 0 47
2026-08-12T04:10:56Z 27623 93 Discharging N/A 4231603 -42572 216 0 0 2064 Unknown 0 47
2026-08-12T04:11:57Z 27683 93 Discharging N/A 4245227 -39978 216 0 0 2064 Unknown 0 47
2026-08-12T04:12:57Z 27743 93 Discharging N/A 4245227 -42572 216 0 0 1024 Unknown 0 47
2026-08-12T04:13:57Z 27804 93 Discharging N/A 4212139 -36621 216 0 0 3104 Unknown 0 47
2026-08-12T04:14:57Z 27864 93 Discharging N/A 4231992 -101013 216 0 0 5184 Unknown 0 47
2026-08-12T04:15:58Z 27924 92 Discharging N/A 4211360 -95977 216 0 0 2064 Unknown 0 47
2026-08-12T04:16:58Z 27985 92 Discharging N/A 4237052 -58593 215 0 0 5184 Unknown 0 47
2026-08-12T04:17:59Z 28045 92 Discharging N/A 4220314 -133819 215 0 0 4144 Unknown 0 47
2026-08-12T04:18:59Z 28105 92 Discharging N/A 4214669 -103607 215 0 0 1024 Unknown 0 47
2026-08-12T04:19:59Z 28166 92 Discharging N/A 4245616 -46081 215 0 0 2064 Unknown 0 47
2026-08-12T04:20:59Z 28226 92 Discharging N/A 4220703 -116882 215 0 0 1024 Unknown 0 47
2026-08-12T04:22:00Z 28286 92 Discharging N/A 4218367 -55999 215 0 0 2064 Unknown 0 47
2026-08-12T04:23:00Z 28347 92 Discharging N/A 4210776 -60424 215 0 0 3104 Unknown 0 47
2026-08-12T04:24:00Z 28407 92 Discharging N/A 4205132 -40740 215 0 0 5184 Unknown 0 47
2026-08-12T04:25:01Z 28467 92 Discharging N/A 4230240 -66070 215 0 0 1024 Unknown 0 47
2026-08-12T04:26:01Z 28527 92 Discharging N/A 4211166 -106048 215 0 0 0 Unknown 0 47
2026-08-12T04:27:01Z 28588 92 Discharging N/A 4231213 -94146 215 0 0 4144 Unknown 0 47
2026-08-12T04:28:01Z 28648 92 Discharging N/A 4218367 -156707 215 0 0 1024 Unknown 0 47
2026-08-12T04:29:02Z 28708 92 Discharging N/A 4209803 -14648 215 0 0 4144 Unknown 0 47
2026-08-12T04:30:02Z 28768 92 Discharging N/A 4224206 -110473 215 0 0 1024 Unknown 0 47
2026-08-12T04:31:02Z 28829 92 Discharging N/A 4244643 -49896 214 0 0 1024 Unknown 0 47
2026-08-12T04:32:03Z 28889 92 Discharging N/A 4208830 -122833 214 0 0 2064 Unknown 0 47
2026-08-12T04:33:03Z 28949 92 Discharging N/A 4208441 -108795 214 0 0 4144 Unknown 0 47
2026-08-12T04:34:03Z 29010 92 Discharging N/A 4215253 -159149 214 0 0 1024 Unknown 0 47
2026-08-12T04:35:03Z 29070 92 Discharging N/A 4017502 -568695 217 0 0 0 Unknown 0 47
2026-08-12T04:36:04Z 29130 91 Discharging N/A 3788803 -816956 233 0 0 0 Unknown 0 47
2026-08-12T04:37:04Z 29190 90 Discharging N/A 3634067 -1056366 248 0 0 0 Unknown 0 47
2026-08-12T04:38:04Z 29251 89 Discharging N/A 3661121 -838623 262 0 0 0 Unknown 0 47
2026-08-12T04:39:04Z 29311 88 Discharging N/A 3583851 -854492 276 0 0 0 Unknown 0 47
2026-08-12T04:40:05Z 29371 86 Discharging N/A 3552514 -929566 288 0 0 0 Unknown 0 47
2026-08-12T04:41:05Z 29431 84 Discharging N/A 3564776 -944367 299 0 0 1024 Unknown 0 47
2026-08-12T04:42:05Z 29492 82 Discharging N/A 3556796 -1105957 310 0 0 0 Unknown 0 47
2026-08-12T04:43:05Z 29552 80 Discharging N/A 3557380 -917969 319 0 0 0 Unknown 0 47
2026-08-12T04:44:06Z 29612 78 Discharging N/A 3545507 -948029 329 0 0 0 Unknown 0 47
2026-08-12T04:45:06Z 29672 76 Discharging N/A 3571978 -910950 337 0 0 0 Unknown 0 47
2026-08-12T04:46:06Z 29733 75 Discharging N/A 3558742 -881348 345 0 0 0 Unknown 0 47
2026-08-12T04:47:06Z 29793 73 Discharging N/A 3574897 -924683 352 0 0 0 Unknown 0 47
2026-08-12T04:48:07Z 29853 71 Discharging N/A 3575481 -888977 360 0 0 0 Unknown 0 47
2026-08-12T04:49:07Z 29913 70 Discharging N/A 3561467 -968628 366 0 0 0 Unknown 0 47
2026-08-12T04:50:07Z 29974 68 Discharging N/A 3547453 -968323 372 0 0 2064 Unknown 0 47
2026-08-12T04:51:08Z 30034 67 Discharging N/A 3558353 -921173 378 0 0 0 Unknown 0 47
2026-08-12T04:52:08Z 30094 66 Discharging N/A 3545896 -985871 384 0 0 0 Unknown 0 47
2026-08-12T04:53:08Z 30155 64 Discharging N/A 3478747 -860596 389 0 0 0 Unknown 0 47
2026-08-12T04:54:08Z 30215 62 Discharging N/A 3523513 -944061 394 0 0 2064 Unknown 0 47
2026-08-12T04:55:09Z 30275 61 Discharging N/A 3533245 -891113 399 0 0 1024 Unknown 0 47
2026-08-12T04:56:09Z 30335 59 Discharging N/A 3469599 -924683 403 0 0 0 Unknown 0 47
2026-08-12T04:57:09Z 30396 58 Discharging N/A 3515728 -974884 408 0 0 0 Unknown 0 47
2026-08-12T04:58:10Z 30456 57 Discharging N/A 3502298 -985565 411 0 0 0 Unknown 0 47
2026-08-12T04:59:10Z 30516 55 Discharging N/A 3491982 -926209 415 0 0 0 Unknown 0 47
2026-08-12T05:00:10Z 30577 55 Discharging N/A 3513003 -959931 419 0 0 0 Unknown 0 47
2026-08-12T05:01:10Z 30637 53 Discharging N/A 3489841 -954590 423 0 0 0 Unknown 0 47
2026-08-12T05:02:11Z 30697 52 Discharging N/A 3473686 -970459 427 0 0 0 Unknown 0 47
2026-08-12T05:03:11Z 30757 49 Discharging N/A 3465901 -920563 430 0 0 1024 Unknown 0 47
2026-08-12T05:04:11Z 30818 48 Discharging N/A 3477579 -1020050 433 0 0 0 Unknown 0 47
2026-08-12T05:05:11Z 30878 46 Discharging N/A 3474270 -990296 437 0 0 2064 Unknown 0 47
2026-08-12T05:06:12Z 30938 44 Discharging N/A 3475632 -1042328 439 0 0 1024 Unknown 0 47
2026-08-12T05:07:12Z 30998 43 Discharging N/A 3450135 -1049042 443 0 0 2064 Unknown 0 47
2026-08-12T05:08:12Z 31059 42 Discharging N/A 3434175 -907135 445 0 0 1024 Unknown 0 47
